,name,category,artist,popularity,urls,imgs
555,Broke Boys,surprise,"Drake,21 Savage",78,https://open.spotify.com/track/45pUWUeEWGoSdH6UF162G8,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad
556,1400 / 999 Freestyle,surprise,"Trippie Redd,Juice WRLD",78,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R,https://i.scdn.co/image/ab67616d0000b27392bb8047753d97ff274b2f5f
557,Live Your Life,surprise,"T.I.,Rihanna",78,https://open.spotify.com/track/3jlbL2OTD5YmIunYzgQTAN,https://i.scdn.co/image/ab67616d0000b273b6d4478c6f91f1cb2d326c78
558,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",surprise,"A$AP Rocky,Drake,2 Chainz,Kendrick Lamar",77,https://open.spotify.com/track/4X5f3vT8MRuXF68pfjNte5,https://i.scdn.co/image/ab67616d0000b2732ae92030b51fb8135d694af9
559,Got It On Me,surprise,Pop Smoke,77,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369
560,Pure Water (with Migos),surprise,"Mustard,Migos",77,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,https://i.scdn.co/image/ab67616d0000b27393b1e96fad758869d0974162
561,United In Grief,surprise,Kendrick Lamar,77,https://open.spotify.com/track/5Gt9bxniM1SxN61yRzRhXL,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
562,GATTI,surprise,"JACKBOYS,Pop Smoke,Travis Scott",77,https://open.spotify.com/track/40mjsnRjCpycdUw3xhS20g,https://i.scdn.co/image/ab67616d0000b273dfc2f59568272de50a257f2f
563,Trophies,surprise,"Young Money,Drake",77,https://open.spotify.com/track/6HfOzLLjsaXsehIFEsrxTk,https://i.scdn.co/image/ab67616d0000b273842e732b778998eef17b405f
564,Blueberry Faygo,surprise,Lil Mosey,77,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,https://i.scdn.co/image/ab67616d0000b2730824105a6282782aaabb0584
565,When I Grow Up,surprise,NF,77,https://open.spotify.com/track/5rLyYxZNzca00ENADO9m54,https://i.scdn.co/image/ab67616d0000b273942a0c9ac8f1def7c8805044
566,Make No Sense,surprise,YoungBoy Never Broke Again,77,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,https://i.scdn.co/image/ab67616d0000b273a4cba447b322609cd47fb9d3
567,Plain Jane,surprise,A$AP Ferg,77,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,https://i.scdn.co/image/ab67616d0000b273d79cfa3155b50beb5dbeeb9a
568,STARGAZING,surprise,Travis Scott,76,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,https://i.scdn.co/image/ab67616d0000b273072e9faef2ef7b6db63834a3
569,Headshot (feat. Polo G & Fivio Foreign),surprise,"Lil Tjay,Polo G,Fivio Foreign",76,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv,https://i.scdn.co/image/ab67616d0000b2735af0305457ff290e06dcc4c2
570,King Kunta,surprise,Kendrick Lamar,76,https://open.spotify.com/track/0N3W5peJUQtI4eyR6GJT5O,https://i.scdn.co/image/ab67616d0000b273cdb645498cd3d8a2db4d05e1
571,Faucet Failure,surprise,Ski Mask The Slump God,76,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,https://i.scdn.co/image/ab67616d0000b273e62c8561e3b1bd9ad952ce01
572,679 (feat. Remy Boyz),surprise,"Fetty Wap,Remy Boyz",76,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ,https://i.scdn.co/image/ab67616d0000b2731769fa68b9643ca67c4d44ce
573,Come Get Her,surprise,Rae Sremmurd,76,https://open.spotify.com/track/1Ser4X0TKttOvo8bgdytTP,https://i.scdn.co/image/ab67616d0000b2734ca3fb4517ff722918877460
574,Ramen & OJ,surprise,"Joyner Lucas,Lil Baby",76,https://open.spotify.com/track/4TIqzdAssasqx3DAe6cG9J,https://i.scdn.co/image/ab67616d0000b2734fd8e64469ff9dd01faf50fe
575,Whatever You Like,surprise,T.I.,76,https://open.spotify.com/track/1IAzD1muglOxOcPbUHs70R,https://i.scdn.co/image/ab67616d0000b273b6d4478c6f91f1cb2d326c78
576,Transportin',surprise,Kodak Black,76,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn,https://i.scdn.co/image/ab67616d0000b273583ce93dc89d84218f233ea7
577,Dua Lipa,surprise,Jack Harlow,76,https://open.spotify.com/track/0LnS7aOdOdI1dNKZqdOLz4,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb
578,POPSTAR (feat. Drake),surprise,"DJ Khaled,Drake",75,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,https://i.scdn.co/image/ab67616d0000b273efaecb4b9cbae7c120d14617
579,My Band,surprise,D12,75,https://open.spotify.com/track/4XHQyvbrBsQaaBUW1VvmsL,https://i.scdn.co/image/ab67616d0000b27360b9bcd1d55f68a39f1ea8b7
580,Bandit (with YoungBoy Never Broke Again),surprise,"Juice WRLD,YoungBoy Never Broke Again",75,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,https://i.scdn.co/image/ab67616d0000b2735b4bee4c0dfe7f1ec4b2cc6d
581,Trap Queen,surprise,Fetty Wap,76,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ,https://i.scdn.co/image/ab67616d0000b273de6bd09b07e2b4af4e409f6c
582,I Don't Like,surprise,"Chief Keef,Lil Reese",75,https://open.spotify.com/track/1h6kgem1ai8vUgO1rZOwfB,https://i.scdn.co/image/ab67616d0000b273a76616abf60ce17491e95891
583,Swervin (feat. 6ix9ine),surprise,"A Boogie Wit da Hoodie,6ix9ine",75,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,https://i.scdn.co/image/ab67616d0000b273dcfadea246002a5c0fd7b1b8
584,Homicide (feat. Eminem),surprise,"Logic,Eminem",75,https://open.spotify.com/track/7M2tXmeS15NAzEn7ABFeBg,https://i.scdn.co/image/ab67616d0000b27341c0ad3e39388ab332ffb023
585,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",surprise,"Jack Harlow,Tory Lanez,DaBaby,Lil Wayne",75,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,https://i.scdn.co/image/ab67616d0000b273b5f0a8d46cef9647548c64dc
586,Gotta Have It,surprise,"JAY-Z,Kanye West",75,https://open.spotify.com/track/5Pt83OUaK3K9C2if4C5JOk,https://i.scdn.co/image/ab67616d0000b273699bfca9512ee8d1fbf126a7
587,Hate The Other Side (with Marshmello & The Kid Laroi),surprise,"Juice WRLD,Marshmello,The Kid LAROI,Polo G",75,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb
588,6 Foot 7 Foot,surprise,"Lil Wayne,Cory Gunz",75,https://open.spotify.com/track/5Qy6a5KzM4XlRxsNcGYhgH,https://i.scdn.co/image/ab67616d0000b273e80b258c7e0b318202870953
589,Shotta Flow (feat. Blueface) [Remix],surprise,"NLE Choppa,Blueface",75,https://open.spotify.com/track/5BJMeoCXXgbRAWfp6fTulr,https://i.scdn.co/image/ab67616d0000b2731e386c4c1a5e8ae2f9bbb3c0
590,Love & War,surprise,Kodak Black,75,https://open.spotify.com/track/293mQGfVwgXIOdA1GpiwAt,https://i.scdn.co/image/ab67616d0000b273565821887210741234f504e4
591,Remember the Name (feat. Styles of Beyond),surprise,"Fort Minor,Styles Of Beyond",74,https://open.spotify.com/track/6ndmKwWqMozN2tcZqzCX4K,https://i.scdn.co/image/ab67616d0000b273063fc4921a6d7fbac76e9bba
592,Money,surprise,Cardi B,74,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,https://i.scdn.co/image/ab67616d0000b2738d5816c9f31f1187eb30913f
593,Can't Be Touched (feat. Mr. Magic & Trouble),surprise,"Roy Jones Jr.,Mr Magic,Trouble",74,https://open.spotify.com/track/3zmduBNsQ6BPDTZAkXzG5K,https://i.scdn.co/image/ab67616d0000b273582f703c73240fe327aa05d6
594,Lord Pretty Flacko Jodye 2 (LPFJ2),surprise,A$AP Rocky,74,https://open.spotify.com/track/1j6kDJttn6wbVyMaM42Nxm,https://i.scdn.co/image/ab67616d0000b27381a6a2cafab2e7a4066b5eec
595,Hot N*gga,surprise,Bobby Shmurda,74,https://open.spotify.com/track/19gEmPjfqSZT0ulDRfjl0m,https://i.scdn.co/image/ab67616d0000b273d52e14e0595216ca453572ab
596,Beware,surprise,"Big Sean,Lil Wayne,Jhené Aiko",74,https://open.spotify.com/track/6bxUnsSGZCmoHHU5auwtps,https://i.scdn.co/image/ab67616d0000b273d126daad8e8479dbad94610e
597,Never Sleep (with Lil Baby feat. Travis Scott),surprise,"NAV,Lil Baby,Travis Scott",73,https://open.spotify.com/track/3GdWfmQBiiJrDUvSZS1bGv,https://i.scdn.co/image/ab67616d0000b273d3c60e0b42ec8f32309f9b61
598,Taste (feat. Offset),surprise,"Tyga,Offset",73,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,https://i.scdn.co/image/ab67616d0000b273a4d73b32e40487605c73cffe
599,Up,surprise,Cardi B,73,https://open.spotify.com/track/1XXimziG1uhM0eDNCZCrUl,https://i.scdn.co/image/ab67616d0000b273d619b8baab0619516bb53804
600,Chemical,neutral,Post Malone,88,https://open.spotify.com/track/5w40ZYhbBMAlHYNDaVJIUu,https://i.scdn.co/image/ab67616d0000b273f76f8deeba5370c98ad38f1c
601,Calm Down (with Selena Gomez),neutral,"Rema,Selena Gomez",97,https://open.spotify.com/track/0WtM2NBVQNNJLh6scP13H8,https://i.scdn.co/image/ab67616d0000b273a3a7f38ea2033aa501afd4cf
602,Double Fantasy (with Future),neutral,"The Weeknd,Future",84,https://open.spotify.com/track/4VMRsbfZzd3SfQtaJ1Wpwi,https://i.scdn.co/image/ab67616d0000b273c7d6fe09dfe4af1580e59705
603,Boy's a liar Pt. 2,neutral,"PinkPantheress,Ice Spice",98,https://open.spotify.com/track/6AQbmUe0Qwf5PZnt4HmTXv,https://i.scdn.co/image/ab67616d0000b27342c5ba689b2e7cbc208a8fa7
604,Kill Bill (feat. Doja Cat),neutral,"SZA,Doja Cat",86,https://open.spotify.com/track/0CrcwVLUe8wzLUIXgjXVZJ,https://i.scdn.co/image/ab67616d0000b273c3b70a0848d577bf5ae67b49
605,Flowers,neutral,Miley Cyrus,99,https://open.spotify.com/track/0yLdNVWF3Srea0uzk55zFn,https://i.scdn.co/image/ab67616d0000b273f429549123dbe8552764ba1d
606,Daylight,neutral,David Kushner,92,https://open.spotify.com/track/1odExI7RdWc4BT515LTAwj,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
607,Fast Car,neutral,Luke Combs,87,https://open.spotify.com/track/1Lo0QY9cvc8sUB2vnIOxDT,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1
608,Sure Thing,neutral,Miguel,93,https://open.spotify.com/track/0JXXNGljqupsJaZsgSbMZV,https://i.scdn.co/image/ab67616d0000b273d5a8395b0d80b8c48a5d851c
609,Players,neutral,Coi Leray,93,https://open.spotify.com/track/6UN73IYd0hZxLi8wFPMQij,https://i.scdn.co/image/ab67616d0000b2731cf7cf4446b496525e423465
610,Search & Rescue,neutral,Drake,91,https://open.spotify.com/track/7aRCf5cLOFN1U7kvtChY1G,https://i.scdn.co/image/ab67616d0000b273cace8a4b2ff924c9e12e3a96
611,Anti-Hero,neutral,Taylor Swift,95,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
612,Last Night,neutral,Morgan Wallen,91,https://open.spotify.com/track/59uQI0PADDKeE6UZDTJEe8,https://i.scdn.co/image/ab67616d0000b273fc1df8423733f6f3c9e8dea2
613,Moonlight,neutral,Kali Uchis,84,https://open.spotify.com/track/0JmnkIqdlnUzPaf8sqBRs3,https://i.scdn.co/image/ab67616d0000b27381fccd758776d16b87721b17
614,Ella Baila Sola,neutral,"Eslabon Armado,Peso Pluma",100,https://open.spotify.com/track/3dnP0JxCgygwQH9Gm7q7nb,https://i.scdn.co/image/ab67616d0000b2732071a0c79802d9375a53bfef
615,Until I Found You (with Em Beihold) - Em Beihold Version,neutral,"Stephen Sanchez,Em Beihold",94,https://open.spotify.com/track/1Y3LN4zO1Edc2EluIoSPJN,https://i.scdn.co/image/ab67616d0000b2732bf0876d42b90a8852ad6244
616,Never Felt So Alone,neutral,Labrinth,88,https://open.spotify.com/track/2NbsBSshscKIPRG3kwBbfo,https://i.scdn.co/image/ab67616d0000b2737dda6cb97a57f116f6fbf0be
617,Princess Diana (with Nicki Minaj),neutral,"Ice Spice,Nicki Minaj",84,https://open.spotify.com/track/0ZxhtATQ0a6EvQNZ0z6NKV,https://i.scdn.co/image/ab67616d0000b2735dd17b2860b2a79d9dda8ec3
618,Nonsense,neutral,Sabrina Carpenter,90,https://open.spotify.com/track/6dgUya35uo964z7GZXM07g,https://i.scdn.co/image/ab67616d0000b273700f7bf79c9f063ad0362bdf
619,Waffle House,neutral,Jonas Brothers,81,https://open.spotify.com/track/5iE3eUH2WGCXcE2xr6DEmU,https://i.scdn.co/image/ab67616d0000b273fd375ba0daa6b88d6fd671f4
620,Cupid - Twin Ver.,neutral,FIFTY FIFTY,94,https://open.spotify.com/track/7FbrGaHYVDmfr7KoLIZnQ7,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
621,Die For You - Remix,neutral,"The Weeknd,Ariana Grande",95,https://open.spotify.com/track/7oDd86yk8itslrA9HRP2ki,https://i.scdn.co/image/ab67616d0000b2738de12a274f6e1df6634f57ec
622,Bad Habit,neutral,Steve Lacy,87,https://open.spotify.com/track/5CM4UuQ9Gnd6K2YyKGPMoK,https://i.scdn.co/image/ab67616d0000b2739904ecb0b1148a128bdd5e36
623,Escapism.,neutral,"RAYE,070 Shake",89,https://open.spotify.com/track/5mHdCZtVyb4DcJw8799hZp,https://i.scdn.co/image/ab67616d0000b27394e5237ce925531dbb38e75f
624,I Ain't Worried,neutral,OneRepublic,94,https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13
625,SLUT ME OUT,neutral,NLE Choppa,88,https://open.spotify.com/track/5BmB3OaQyYXCqRyN8iR2Yi,https://i.scdn.co/image/ab67616d0000b27349a4f6c9a637e02252a0076d
626,Creepin' (with The Weeknd & 21 Savage),neutral,"Metro Boomin,The Weeknd,21 Savage",97,https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
627,Snooze,neutral,SZA,93,https://open.spotify.com/track/4iZ4pt7kvcaH6Yo8UoZ4s2,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
628,Karma,neutral,Taylor Swift,85,https://open.spotify.com/track/7KokYm8cMIXCsGVmUvKtqf,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
629,As It Was,neutral,Harry Styles,93,https://open.spotify.com/track/4LRPiXqCikLlN15c3yImP7,https://i.scdn.co/image/ab67616d0000b273b46f74097655d7f353caab14
630,HAPPY,neutral,NF,84,https://open.spotify.com/track/3ZEno9fORwMA1HPecdLi0R,https://i.scdn.co/image/ab67616d0000b273ff8a4276b3be31c839557439
631,ceilings,neutral,Lizzy McAlpine,92,https://open.spotify.com/track/2L9N0zZnd37dwF0clgxMGI,https://i.scdn.co/image/ab67616d0000b273d370fdc4dbc47778b9b667c3
632,un x100to,neutral,"Grupo Frontera,Bad Bunny",95,https://open.spotify.com/track/6pD0ufEQq0xdHSsRbg9LBK,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
633,Favorite Song,neutral,Toosii,86,https://open.spotify.com/track/1SRw5p2lVAi7RGlHEmZg66,https://i.scdn.co/image/ab67616d0000b273083c41df2fbc4cf8c54c7858
634,Something in the Orange,neutral,Zach Bryan,89,https://open.spotify.com/track/3WMj8moIAXJhHsyLaqIIHI,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb
635,Here With Me,neutral,d4vd,95,https://open.spotify.com/track/78Sw5GDo6AlGwTwanjXbGh,https://i.scdn.co/image/ab67616d0000b273efbe96040319db682b438f11
636,Unholy (feat. Kim Petras),neutral,"Sam Smith,Kim Petras",93,https://open.spotify.com/track/3nqQXoyQOWXiESFLlDF1hG,https://i.scdn.co/image/ab67616d0000b273a935e4689f15953311772cc4
637,VOID,neutral,Melanie Martinez,79,https://open.spotify.com/track/1QvvLc5UihfQ2nOxzhjuek,https://i.scdn.co/image/ab67616d0000b273d4447244559233bc659dc7bc
638,golden hour,neutral,JVKE,91,https://open.spotify.com/track/5odlY52u43F5BjByhxg7wg,https://i.scdn.co/image/ab67616d0000b273c2504e80ba2f258697ab2954
639,Heaven,neutral,Niall Horan,89,https://open.spotify.com/track/1yHVHoz6Ny29gbbWJYVnFt,https://i.scdn.co/image/ab67616d0000b273723c6c01155c023a9a9f8cf0
640,CUFF IT,neutral,Beyoncé,90,https://open.spotify.com/track/1xzi1Jcr7mEi9K2RfzLOqS,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7
641,Always,neutral,Daniel Caesar,80,https://open.spotify.com/track/2LlOeW5rVcvl3QcPNPcDus,https://i.scdn.co/image/ab67616d0000b2737c68face1dc58127f3a7b1cc
642,Just Wanna Rock,neutral,Lil Uzi Vert,92,https://open.spotify.com/track/4FyesJzVpA39hbYvcseO2d,https://i.scdn.co/image/ab67616d0000b2730e34fd68e8ff04e4515eb72a
643,Private Landing (feat. Justin Bieber & Future),neutral,"Don Toliver,Justin Bieber,Future",85,https://open.spotify.com/track/52NGJPcLUzQq5w7uv4e5gf,https://i.scdn.co/image/ab67616d0000b273feeff698e6090e6b02f21ec0
644,BESO,neutral,"ROSALÍA,Rauw Alejandro",97,https://open.spotify.com/track/609E1JCInJncactoMmkDon,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
645,Thinkin’ Bout Me,neutral,Morgan Wallen,87,https://open.spotify.com/track/0PAcdVzhPO4gq1Iym9ESnK,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
646,Eyes Closed,neutral,Ed Sheeran,90,https://open.spotify.com/track/07bsRv0pcpbG4zJeLsUs1p,https://i.scdn.co/image/ab67616d0000b273340478dfce149f58e2327334
647,DOGTOOTH,neutral,"Tyler, The Creator",84,https://open.spotify.com/track/0judK8TqYfvwUohBngUxrE,https://i.scdn.co/image/ab67616d0000b2732ee031f2335d35b2e6c7bc40
648,Rich Flex,neutral,"Drake,21 Savage",92,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad
649,TQG,neutral,"KAROL G,Shakira",98,https://open.spotify.com/track/0DWdj2oZMBFSzRsi2Cvfzf,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
650,Double Fantasy (with Future),neutral,"The Weeknd,Future",84,https://open.spotify.com/track/4VMRsbfZzd3SfQtaJ1Wpwi,https://i.scdn.co/image/ab67616d0000b273c7d6fe09dfe4af1580e59705
651,Chemical,neutral,Post Malone,88,https://open.spotify.com/track/5w40ZYhbBMAlHYNDaVJIUu,https://i.scdn.co/image/ab67616d0000b273f76f8deeba5370c98ad38f1c
652,Flowers,neutral,Miley Cyrus,99,https://open.spotify.com/track/0yLdNVWF3Srea0uzk55zFn,https://i.scdn.co/image/ab67616d0000b273f429549123dbe8552764ba1d
653,Calm Down (with Selena Gomez),neutral,"Rema,Selena Gomez",97,https://open.spotify.com/track/0WtM2NBVQNNJLh6scP13H8,https://i.scdn.co/image/ab67616d0000b273a3a7f38ea2033aa501afd4cf
654,Boy's a liar Pt. 2,neutral,"PinkPantheress,Ice Spice",98,https://open.spotify.com/track/6AQbmUe0Qwf5PZnt4HmTXv,https://i.scdn.co/image/ab67616d0000b27342c5ba689b2e7cbc208a8fa7
655,Kill Bill (feat. Doja Cat),neutral,"SZA,Doja Cat",86,https://open.spotify.com/track/0CrcwVLUe8wzLUIXgjXVZJ,https://i.scdn.co/image/ab67616d0000b273c3b70a0848d577bf5ae67b49
656,Players,neutral,Coi Leray,93,https://open.spotify.com/track/6UN73IYd0hZxLi8wFPMQij,https://i.scdn.co/image/ab67616d0000b2731cf7cf4446b496525e423465
657,Escapism.,neutral,"RAYE,070 Shake",89,https://open.spotify.com/track/5mHdCZtVyb4DcJw8799hZp,https://i.scdn.co/image/ab67616d0000b27394e5237ce925531dbb38e75f
658,Daylight,neutral,David Kushner,92,https://open.spotify.com/track/1odExI7RdWc4BT515LTAwj,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
659,Never Felt So Alone,neutral,Labrinth,88,https://open.spotify.com/track/2NbsBSshscKIPRG3kwBbfo,https://i.scdn.co/image/ab67616d0000b2737dda6cb97a57f116f6fbf0be
660,Die For You - Remix,neutral,"The Weeknd,Ariana Grande",95,https://open.spotify.com/track/7oDd86yk8itslrA9HRP2ki,https://i.scdn.co/image/ab67616d0000b2738de12a274f6e1df6634f57ec
661,Anti-Hero,neutral,Taylor Swift,95,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5
662,As It Was,neutral,Harry Styles,93,https://open.spotify.com/track/4LRPiXqCikLlN15c3yImP7,https://i.scdn.co/image/ab67616d0000b273b46f74097655d7f353caab14
663,People,neutral,Libianca,92,https://open.spotify.com/track/26b3oVLrRUaaybJulow9kz,https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735
664,BESO,neutral,"ROSALÍA,Rauw Alejandro",97,https://open.spotify.com/track/609E1JCInJncactoMmkDon,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
665,Creepin' (with The Weeknd & 21 Savage),neutral,"Metro Boomin,The Weeknd,21 Savage",97,https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2
666,Search & Rescue,neutral,Drake,91,https://open.spotify.com/track/7aRCf5cLOFN1U7kvtChY1G,https://i.scdn.co/image/ab67616d0000b273cace8a4b2ff924c9e12e3a96
667,Eyes Closed,neutral,Ed Sheeran,90,https://open.spotify.com/track/07bsRv0pcpbG4zJeLsUs1p,https://i.scdn.co/image/ab67616d0000b273340478dfce149f58e2327334
668,golden hour,neutral,JVKE,91,https://open.spotify.com/track/5odlY52u43F5BjByhxg7wg,https://i.scdn.co/image/ab67616d0000b273c2504e80ba2f258697ab2954
669,Miracle (with Ellie Goulding),neutral,"Calvin Harris,Ellie Goulding",91,https://open.spotify.com/track/5eTaQYBE1yrActixMAeLcZ,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0
670,Until I Found You (with Em Beihold) - Em Beihold Version,neutral,"Stephen Sanchez,Em Beihold",94,https://open.spotify.com/track/1Y3LN4zO1Edc2EluIoSPJN,https://i.scdn.co/image/ab67616d0000b2732bf0876d42b90a8852ad6244
671,ceilings,neutral,Lizzy McAlpine,92,https://open.spotify.com/track/2L9N0zZnd37dwF0clgxMGI,https://i.scdn.co/image/ab67616d0000b273d370fdc4dbc47778b9b667c3
672,Snooze,neutral,SZA,93,https://open.spotify.com/track/4iZ4pt7kvcaH6Yo8UoZ4s2,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
673,I Ain't Worried,neutral,OneRepublic,94,https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13
674,Here With Me,neutral,d4vd,95,https://open.spotify.com/track/78Sw5GDo6AlGwTwanjXbGh,https://i.scdn.co/image/ab67616d0000b273efbe96040319db682b438f11
675,CUFF IT,neutral,Beyoncé,90,https://open.spotify.com/track/1xzi1Jcr7mEi9K2RfzLOqS,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7
676,OMG,neutral,NewJeans,94,https://open.spotify.com/track/65FftemJ1DbbZ45DUfHJXE,https://i.scdn.co/image/ab67616d0000b273d70036292d54f29e8b68ec01
677,Cupid - Twin Ver.,neutral,FIFTY FIFTY,94,https://open.spotify.com/track/7FbrGaHYVDmfr7KoLIZnQ7,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
678,Unholy (feat. Kim Petras),neutral,"Sam Smith,Kim Petras",93,https://open.spotify.com/track/3nqQXoyQOWXiESFLlDF1hG,https://i.scdn.co/image/ab67616d0000b273a935e4689f15953311772cc4
679,I'm Good (Blue),neutral,"David Guetta,Bebe Rexha",95,https://open.spotify.com/track/4uUG5RXrOk84mYEfFvj3cK,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4
680,Just Wanna Rock,neutral,Lil Uzi Vert,92,https://open.spotify.com/track/4FyesJzVpA39hbYvcseO2d,https://i.scdn.co/image/ab67616d0000b2730e34fd68e8ff04e4515eb72a
681,Moonlight,neutral,Kali Uchis,86,https://open.spotify.com/track/2i2gDpKKWjvnRTOZRhaPh2,https://i.scdn.co/image/ab67616d0000b273b13b4a434585f484548e42c9
682,Made You Look,neutral,Meghan Trainor,91,https://open.spotify.com/track/0QHEIqNKsMoOY5urbzN48u,https://i.scdn.co/image/ab67616d0000b2731a4f1ada93881da4ca8060ff
683,10:35,neutral,"Tiësto,Tate McRae",90,https://open.spotify.com/track/6BePGk3eCan4FqaW2X8Qy3,https://i.scdn.co/image/ab67616d0000b273999565cd8bea3f8f0985bb31
684,Bones,neutral,Imagine Dragons,88,https://open.spotify.com/track/0HqZX76SFLDz2aW8aiqi7G,https://i.scdn.co/image/ab67616d0000b273813713582dcc508e7d5073c4
685,un x100to,neutral,"Grupo Frontera,Bad Bunny",95,https://open.spotify.com/track/6pD0ufEQq0xdHSsRbg9LBK,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
686,If We Ever Broke Up,neutral,Mae Stephens,89,https://open.spotify.com/track/6maTPqynTmrkWIralgGaoP,https://i.scdn.co/image/ab67616d0000b273918207ec2316cec13a0e036f
687,Nonsense,neutral,Sabrina Carpenter,90,https://open.spotify.com/track/6dgUya35uo964z7GZXM07g,https://i.scdn.co/image/ab67616d0000b273700f7bf79c9f063ad0362bdf
688,Last Night,neutral,Morgan Wallen,91,https://open.spotify.com/track/59uQI0PADDKeE6UZDTJEe8,https://i.scdn.co/image/ab67616d0000b273fc1df8423733f6f3c9e8dea2
689,Bad Habit,neutral,Steve Lacy,87,https://open.spotify.com/track/5CM4UuQ9Gnd6K2YyKGPMoK,https://i.scdn.co/image/ab67616d0000b2739904ecb0b1148a128bdd5e36
690,LET GO,neutral,Central Cee,89,https://open.spotify.com/track/3zkyus0njMCL6phZmNNEeN,https://i.scdn.co/image/ab67616d0000b273cbb3701743a568e7f1c4e967
691,Princess Diana (with Nicki Minaj),neutral,"Ice Spice,Nicki Minaj",84,https://open.spotify.com/track/0ZxhtATQ0a6EvQNZ0z6NKV,https://i.scdn.co/image/ab67616d0000b2735dd17b2860b2a79d9dda8ec3
692,I Like You (A Happier Song) (with Doja Cat),neutral,"Post Malone,Doja Cat",88,https://open.spotify.com/track/0O6u0VJ46W86TxN9wgyqDj,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97
